,Insult,Comment
245,0,but jack from raleigh wasnt done he came back with thi bit of furiou grammat geniusnholi hell jack calm downnngod dmn hilariousnnwho write your materi grazid nnmm never even acknowledg we were here well accept when uber tick him off grazid not onli interact with us he call you dumb when your be dumb right beeaner
246,0,mayb republican cant use filibust in union vote to grind all decis to a haltnn60 is probabl enough to win elect there
247,0,dantmnobjustryan a funni thing happen on the way to that forum but all the optimist were too happi to notic
248,1,yeah im pathet but your the idiot go around troll other team page whi dont you get fing life you littl sh1thead
249,0,ron paul could start hi own third parti tomorrow and suck a larg percentag of democrat republican libertarian and independ with him you think ross perot wa bad ron paul might even challeng to win run as a 3rd parti candid
250,0,we can tell by their mugshot who is pinki and who is brainlol
251,1,ugli bitch go prostitut yourself so dat you can buy a big enough pant bottom to cover your gigant ass
252,0,if you want to lick jewish ass go do it in jerusalem but stop use thi countri you israelfirst traitor
253,0,agre you come on here to proclaim a useless point to who the cnn commun parasit that have noth els better to do then tri to make a valid point towho
254,0,sdl unless that happen by chanc
255,0,are you edgetrigg or leveltrigg
256,0,nice smelling spell sphincter
257,0,how do you knownnbesid who say everyon ha to have moral standard base on my garden
258,0,too bad that wouldnt do anyth about the gay american citizen found in all 49 other state
259,0,mr cagap the thing youv list are true but onli the tip of an icebergn been in hong kong for two year now and the longer i stay here the more i hate thi place xc2xa0it horribl crowd which lead to plenti of rude peopl and deathli pollut air xc2xa0it ridicul expens and even so the nicer and expens restaur are alway book out and the servic are shit xc2xa0it superfici if you are or want to be a nice person you will alway get taken advantag of unless you dress in such a way that say im rich on your forehead xc2xa0even if you are rich like some of the chines mainland that rush into the citi for a weekend shop spree you will still get treat like shit xc2xa0i dont get whi peopl love hong kong so much xc2xa0it may look civil on the outsid but on the insid it rotten to the core xc2xa0it just capit you may say but i dont see it in the us and i dont even see it in china mainland which contrari to what they argu is veri much capitalist xc2xa0liv here doesnt make me rich it make me pull ot everyday put up with selfish rude peopl everywher and pay ridicul high rent for a tini apart everi month xc2xa0if i live here for anoth two year i will becom so bitter that i might just fit in
260,0,yeah i know i am be a troll on purpos i still and will alway be known as jskop i do not have to chang my account everi few day becaus im awesom like that i can troll one day and the next be taken serious by everyon
261,0,you all includ your son deserv a slow pain and miser deathnnthat how zimmerman stand hi ground
262,0,if you wrap your comput in foil you can stop them from take your post down
263,0,she is ugli so she would complain
264,0,oper dicsnndistract investor from crash stock
265,0,actual the packer still have the right to jolli
266,0,from your comput through their websit
267,0,thi is what i wore to the most recent wed i attend which wa a daytim black tie option affairxa0httpiimgurcompmqknjpg i think i look glamor as fuck
268,0,pig noes no talent jack thi guy should get the worst actor award everi year
269,0,and the last day is upon us will i be the lucki one doubt it but it still a sexi piec of hardwar
270,0,uhif the autopsi plu the exam of the girl prove that he wa rape the daughter then he wa caught redhand which doesnt fall under the categori innoc until proven guilti if you wouldnt do the same thing in that father shoe then you dont have children
271,0,come on sweeney show us again man
272,0,it go to be difficult to lose weight in 7 day honestli most of the weight that youll lose is go to be water and mayb a littl bit of muscl and fat if you are veri care with your calori you can also be certain that youll gain it back again onc you get of the diet id recommend that to take it slow and easi so you can see the longterm benefit nn nnive person lost 180lb sinc dec 2009 my blood pressur wa 160110 now it 12080 my cholesterol wa 256 mgdl now it 176mgdl im no longer prediabet and im in the best shape of my life it wasnt easi but i can say that everyon can do it if they have the right programnn nnif your interest in my stori pleas head over to zdietsnetnn nncheersnn nnryan e parker
273,1,your a pussi ass punk
274,0,appar hickson ha said he will take the min to play with lebron again good bench player for the heat
275,0,simpli terriblexa0 cop should be fire
276,0,veri sorri about robin howev i can guarante that if thi wa a stori about just your averag person it wouldnt be get thi much attent sorri if it offens but tough shit it the truth and you all know it
277,1,hahaatleast get your insult straight you idiot
278,0,o neil nnhold your ground dont admit tonsometh you did not do to satisfi an outward agenda by those whonwant to conform to intern race for their own profit yesnyou have violat as mani other trainer do but you are thencent of attent right now no better person to attack younliv in a faulti gener caught up in person transfer ofnwrongdo by the gener public focus on lack of commit tonthemselv famili and countrynndoug just look around you and see whatnth present day ideolog ha done to our countri now they want younto becom part of that same agenda in the sport world dont donit the peopl around you know you for who you realli are nforget about the deadbeat and the press who themselv should benasham of their lack of respons to the peopl of thisncountri focu on win the tripl crown your way youvencom thi far on your own stay that way good luck the u201ctrueu201dnfan will support you for who you are not what other want to makenof you
279,0,hey cameren i just met you and thi is crazi but here my number so call me mayb
280,0,i stand correct that wa the memphi seri but they beat the heat in 6 then thi yr okc swept mav due to player improv
281,0,the guy is an idiot if he stick hi dick around without protect
282,0,oh pleas spare us your fantasi
283,0,well no gener if i consid someon a tramp i have no desir to look at their sex picturesnnwhat your excus
284,1,i still dont see whi half of you nigga click on everi video that he post on wshh just to hate if he so wack whi the fuck you even click the video base
285,1,i bet you are a white devil or cracker
286,0,a combin he is a drunk we all welcom but ha a crazi streak
287,0,yep and that mean that you would have to find anoth cash cow to suck the teat ofnoth but a leach so give it up
288,0,sound like a medic condit
289,1,you are human garbag
290,0,i dont know about a high chanc but definit a chanc
