,Unnamed: 0,Insult,Comment,Sentiment
210,210,1,piiisii apparently know nothing about cold factsnnrepublican troll make u all sick with their non factual crapnnyou can cry until 2016 your lie mean nothing to intelligent people,-0.15535714285714283
211,211,0,the bad part of the story is the dumb redneck republican like yourselfnnnot sure if these folk are sociopath like you though so youre probably a downgrade from them,-0.19166666666666657
212,212,1,you a stupid a you were yesterday,-0.7999999999999999
213,213,0,i may never see the light of day againhe should never see the light of day again twisted beyond belief you couldnt do what he did to a dog let alone another human being,0.07500000000000001
214,214,1,there are a lot of moron posting on this site but you are in a class all by yourself,-0.8
215,215,1,you are a moron,-0.8
216,216,0,how the fuck do you have orange beef but not orange chicken,-0.5
217,217,1,suck my dick yeaah babby pussy,0.0
218,218,1,autumn you are and idiot nnred flag 102 girl with no sense of humor,-0.8
219,219,0,eli manning brett favre john elway,0.0
220,220,0,if she wont sleep with you you could probably just force yourself on her and any reasonable judge would take that tattoo a a permission to date rape stamp,0.2
221,221,0,holder and obama will be hit back from all direction and 1000 time a hard dozen inside the doj and the wh who have dignity and patriotism will turn on them both like rabid dog this administration is goind down and right into federal prison nothing can stop it now nothing at all the people are pissed off and out for headsnnholder peice of shitnnobama fucked up sociopath,-0.15230158730158733
222,222,0,so is a skunk half black and half white and they both stink why do b l a c k people stink so blind people can h a t enthem too lol,-0.033333333333333326
223,223,0,i wonder if thatd stand up in court he might have killed someone but fuck me he can play cricket he wa a prick,-0.30000000000000004
224,224,0,theyre not the pg proposal is a list of people who have committed crime with a gun not a way to register gun is no one elsexa0disturbedxa0by the idea of the government maintaining list of people they dont like cue you know who else had list of people they dont like joke in 32,0.0
225,225,0,david cyberduckie you know if you stick a screw driver in your mouth and bang on your filling you might be able to pick up an easy listening channel,0.4666666666666667
226,226,1,thats because youre a nobody,0.0
227,227,0,the korem foundation will never see another dollar from me,0.0
228,228,0,i just did it but for some reason it not registering maybe need some time,0.0
229,229,0,i could be a effective ineffective a huff,0.6
230,230,1,yo this my nigga right here my n my boi lil b fuck bitch on the regular we fucking everyone bitch tell yo boy that yo bitch aint safe when mel gibson n lil b rollin out on a bitch hunt,-0.04285714285714286
231,231,0,oh hey i have yousaidit if you like,0.0
232,232,0,xc2xa0it mean the world isnt changing it mean the world ha already nchanged steven goldstein chairman of the gay right group garden nstate equalityxc2xa0 but right is right and wrong is still wrong,-0.043898809523809534
233,233,0,omg are you a v girl alsonndid you hit up the semi annual sale i went fucking crazy,-0.6
234,234,1,you are incredibly stupid,-0.7999999999999999
235,235,0,slipresistantshoesxa0in a few year theyll make a damn movie about itnxa0nuncle daddy ride again,-0.2
236,236,0,i like you aggie,0.0
237,237,0,obamawon due to the medium not doing their job we still know nothing about obama and it almost 4 year later why,-0.0625
238,238,0,god bless you and may you live a long and fruitful life and spread your wisdom,0.043181818181818175
239,239,0,ha im glad you are penas girl you know he really want to play for the red sox he from boston and went to northeastern but got cut by the sox and he terrible haha you have zero valid point,-0.020000000000000007
240,240,0,i am a moderate i am fiscally conservative but am moderate on the social issue the republican party is no longer the party of goldwater teddy rooseveltxc2xa0 nor even reagan the gop is the party of jerry falwell tony perkins and people like michelle bachmann nbecause i am gay and can not find a place in the gop i voted for obama in 08 nhowever this year ixc2xa0am considering voting for romney this year nrepublicans better hope romney get the nomination because santorum would be handing the election to obama santorum isxc2xa0scary conservative he want the government to be all up in people business and i wouldnt be surprised if a presidentxc2xa0santorum created a morality policeni believe the majority of american are moderate and what this country need is a moderate i am so tired of u swinging from extreme left to extreme right and back again,0.045714285714285714
241,241,1,why did you do that because you smell like dog poo youre so stupid just like dog poo youre made outta poo,-0.7999999999999999
242,242,0,the democrat would sell out our young job seeker for a handful of illegal vote and a 50 cent tomato,-0.2
243,243,0,pas on grass and pas on rainbow and wing,0.0
244,244,0,you wouldnt know a failed policy if it sent you and all your neighbor to the poorhouse,-0.5
245,245,0,but jack from raleigh wasnt done he came back with this bit of furious grammatical geniusnholy hell jack calm downnngod dmn hilariousnnwho writes your material grazid nnmm never even acknowledged we were here well accept when uber ticked him off grazid not only interacts with u he call you dumb when youre being dumb right beeaner,-0.027380952380952377
246,246,0,maybe republican cant use filibuster in union vote to grind all decision to a haltnn60 is probably enough to win election there,0.4
247,247,0,dantmnobjustryan a funny thing happened on the way to that forum but all the optimist were too happy to notice,0.525
248,248,1,yeah im pathetic but your the idiot going around trolling other team page why dont you get fing life you little sh1thead,-0.528125
249,249,0,ron paul could start his own third party tomorrow and suck a large percentage of democrat republican libertarian and independent with him you think ross perot wa bad ron paul might even challenge to win running a a 3rd party candidate,0.13061224489795922
250,250,0,we can tell by their mugshot who is pinky and who is brainlol,0.0
251,251,1,ugly bitch go prostitute yourself so dat you can buy a big enough pant bottom to cover your gigantic as,-0.2333333333333333
252,252,0,if you want to lick jewish as go do it in jerusalem but stop using this country you israelfirst traitor,0.0
253,253,0,agreed you come on here to proclaim a useless point to who the cnn community parasite that have nothing else better to do then trying to make a valid point towho,0.0
